latitude,longitude,blkNo,street,town,roomSold1,roomSold2,roomSold3,roomSold4,roomSold5,execSold,multigenSold,studioApartmentSold,roomRental1,roomRental2,roomRental3,roomRentalOther,region,totalSold,totalRent
1.3605461,103.9572281,488B,TAMPINES ST 45,TAP,0,0,0,80,0,0,0,0,0,0,0,0,east,80,0
1.376567,103.7400467,488C,CHOA CHU KANG AVE 5,CCK,0,0,0,72,22,0,0,0,0,0,0,2,west,94,2
1.3762905,103.7406607,488D,CHOA CHU KANG AVE 5,CCK,0,0,0,24,72,0,0,0,0,0,0,0,west,96,0
1.454951,103.81693,489,ADMIRALTY LINK,SB,0,0,0,119,0,0,0,0,0,0,0,0,north,119,0
1.3492955,103.7272455,489,JURONG WEST AVE 1,JW,0,0,66,44,0,0,0,0,0,0,0,0,west,110,0
1.3753738,103.7405471,489A,CHOA CHU KANG AVE 5,CCK,0,0,0,52,52,0,0,0,0,0,0,0,west,104,0
1.360636,103.9574279,489A,TAMPINES ST 45,TAP,0,0,0,48,40,0,0,0,0,0,0,0,east,88,0
1.3756194,103.7398008,489B,CHOA CHU KANG AVE 5,CCK,0,0,0,52,52,0,0,0,0,0,0,0,west,104,0
1.361324,103.957485,489B,TAMPINES ST 45,TAP,0,0,0,67,32,0,0,0,0,0,0,0,east,99,0
1.3761892,103.7396237,489C,CHOA CHU KANG AVE 5,CCK,0,0,0,65,26,0,0,0,0,0,0,0,west,91,0
1.361814,103.956521,489C,TAMPINES ST 45,TAP,0,0,0,70,40,0,0,0,0,0,0,0,east,110,0
1.3759437,103.7404065,489D,CHOA CHU KANG AVE 5,CCK,0,0,0,52,52,0,0,0,0,0,0,0,west,104,0
1.3252436,103.8857179,49,CIRCUIT RD,GL,0,0,118,1,0,0,0,0,0,0,0,0,central,119,0
1.3128773,103.8500142,49,DORSET RD,KWN,0,0,128,12,2,0,0,0,0,0,0,0,central,142,0
1.2875487,103.8117093,49,HOY FATT RD,BM,0,0,0,48,40,0,0,0,0,0,0,0,central,88,0
1.3277346,103.8563859,49,JLN BAHAGIA,KWN,0,0,6,0,0,0,0,0,0,0,0,0,central,6,0
1.3088593,103.885355,49,JLN TIGA,GL,0,0,0,108,0,0,0,0,0,0,0,0,central,108,0
1.2843564,103.8304128,49,KIM PONG RD,BM,0,0,24,0,0,0,0,0,0,0,0,0,central,24,0
1.3375972,103.8532605,49,LOR 5 TOA PAYOH,TP,0,0,0,0,87,0,0,0,0,0,0,0,central,87,0
1.2975294,103.8022686,49,STIRLING RD,QT,0,0,0,0,0,0,0,0,18,66,12,0,central,0,96
1.2941493,103.8083586,49,STRATHMORE AVE,QT,0,0,0,147,29,0,0,0,0,0,0,0,central,176,0
1.3210307,103.7381938,49,TEBAN GDNS RD,JE,0,0,10,5,0,0,0,0,0,0,0,0,west,15,0
1.2722469,103.810928,49,TELOK BLANGAH DR,BM,0,0,0,0,96,0,0,0,0,0,0,0,central,96,0
1.324448,103.866396,49,WHAMPOA STH,KWN,0,0,0,120,0,0,0,0,0,0,0,0,central,120,0
1.455059,103.817122,490,ADMIRALTY LINK,SB,0,0,0,119,0,0,0,0,0,0,0,0,north,119,0
1.3497351,103.7272456,490,JURONG WEST AVE 1,JW,0,0,66,44,0,0,0,0,0,0,0,0,west,110,0
1.3752232,103.7414657,490A,CHOA CHU KANG AVE 5,CCK,0,0,24,72,0,0,0,0,0,0,0,0,west,96,0
1.362032,103.956755,490A,TAMPINES ST 45,TAP,0,0,0,55,22,0,0,0,0,0,0,0,east,77,0
1.3755336,103.7414296,490B,CHOA CHU KANG AVE 5,CCK,0,0,72,24,0,0,0,0,0,0,0,0,west,96,0
1.36256,103.95621,490B,TAMPINES ST 45,TAP,0,0,0,0,66,0,0,0,0,0,0,0,east,66,0
1.3748986,103.741246,490C,CHOA CHU KANG AVE 5,CCK,0,0,22,66,0,0,0,0,0,0,0,0,west,88,0
1.376144,103.7411214,490D,CHOA CHU KANG AVE 5,CCK,0,0,0,24,72,0,0,0,0,0,0,0,west,96,0
1.4561222,103.8175959,491,ADMIRALTY LINK,SB,0,0,0,108,72,0,0,0,0,0,0,0,north,180,0
1.351535,103.7195531,491,JURONG WEST AVE 1,JW,0,0,97,33,1,0,0,0,0,0,0,0,west,131,0
1.3626164,103.9537831,491A,TAMPINES AVE 9,TAP,0,0,0,0,48,0,0,0,0,0,0,0,east,48,0
1.3622661,103.9542138,491B,TAMPINES AVE 9,TAP,0,0,0,26,36,0,0,0,0,0,0,0,east,62,0
1.3618794,103.9545991,491C,TAMPINES ST 45,TAP,0,0,0,24,60,0,0,0,0,0,0,0,east,84,0
1.3624828,103.9547124,491D,TAMPINES ST 45,TAP,0,0,0,12,72,0,0,0,0,0,0,0,east,84,0
1.362443,103.9552563,491E,TAMPINES ST 45,TAP,0,0,0,12,48,0,0,0,0,0,0,0,east,60,0
1.3630493,103.954871,491F,TAMPINES ST 45,TAP,0,0,0,24,48,0,0,0,0,0,0,0,east,72,0
1.3634132,103.9544145,491G,TAMPINES ST 45,TAP,0,0,0,0,72,0,0,0,0,0,0,0,east,72,0
1.3628518,103.9542138,491H,TAMPINES ST 45,TAP,0,0,0,0,72,0,0,0,0,0,0,0,east,72,0
1.4564927,103.8170525,492,ADMIRALTY LINK,SB,0,0,0,56,60,0,0,0,0,0,0,0,north,116,0
1.3501144,103.724983,492,JURONG WEST ST 41,JW,0,0,97,4,0,0,0,0,0,0,0,0,west,101,0
1.3629841,103.9535112,492B,TAMPINES AVE 9,TAP,0,0,0,0,72,0,0,0,0,0,0,0,east,72,0
1.3634405,103.9537152,492C,TAMPINES ST 45,TAP,0,0,0,0,72,0,0,0,0,0,0,0,east,72,0
1.3636548,103.9539027,492D,TAMPINES ST 45,TAP,0,0,0,12,48,0,0,0,0,0,0,0,east,60,0
1.3633352,103.9560496,492E,TAMPINES ST 45,TAP,0,0,0,0,0,0,0,0,154,99,0,0,east,0,253
1.3638868,103.9556416,492F,TAMPINES ST 45,TAP,0,0,0,0,0,0,0,0,132,66,0,0,east,0,198
1.3638868,103.9556416,492G,TAMPINES ST 45,TAP,0,0,77,44,0,0,0,0,0,0,0,0,east,121,0
1.4564961,103.8165091,493,ADMIRALTY LINK,SB,0,0,0,82,59,0,0,0,0,0,0,0,north,141,0
1.3626764,103.9523747,493A,TAMPINES AVE 9,TAP,0,0,0,0,48,0,0,0,0,0,0,0,east,48,0
1.3622378,103.9520868,493B,TAMPINES AVE 9,TAP,0,0,0,26,36,0,0,0,0,0,0,0,east,62,0
1.3619094,103.9515341,493C,TAMPINES ST 43,TAP,0,0,0,12,48,0,0,0,0,0,0,0,east,60,0
1.3623906,103.9517208,493D,TAMPINES ST 43,TAP,0,0,0,24,72,0,0,0,0,0,0,0,east,96,0
1.3626482,103.9520369,493E,TAMPINES ST 43,TAP,0,0,0,48,48,0,0,0,0,0,0,0,east,96,0
1.3496748,103.724983,494,JURONG WEST ST 41,JW,0,0,22,5,0,0,0,0,0,0,0,0,west,27,0
1.3631957,103.9524669,494B,TAMPINES AVE 9,TAP,0,0,0,0,72,0,0,0,0,0,0,0,east,72,0
1.3636308,103.9524913,494C,TAMPINES ST 43,TAP,0,0,0,0,84,0,0,0,0,0,0,0,east,84,0
1.3636034,103.9532217,494D,TAMPINES ST 43,TAP,0,14,57,0,0,0,0,80,0,0,0,0,east,151,0
1.3616218,103.9513266,494E,TAMPINES ST 43,TAP,0,18,46,0,0,0,0,74,0,0,0,0,east,138,0
1.363602,103.9550634,494G,TAMPINES ST 45,TAP,0,0,55,55,0,0,0,0,0,0,0,0,east,110,0
1.3636494,103.9549936,494H,TAMPINES ST 45,TAP,0,0,0,55,55,0,0,0,0,0,0,0,east,110,0
1.3636494,103.9549936,494J,TAMPINES ST 45,TAP,0,0,22,44,44,0,0,0,0,0,0,0,east,110,0
1.3498245,103.7244399,495,JURONG WEST ST 41,JW,0,0,34,7,0,0,0,0,0,0,0,0,west,41,0
1.3626336,103.9508822,495A,TAMPINES ST 43,TAP,0,0,0,0,0,48,0,0,0,0,0,0,east,48,0
1.3628324,103.9513128,495B,TAMPINES ST 43,TAP,0,0,0,0,0,36,0,0,0,0,0,0,east,36,0
1.363215,103.9516074,495C,TAMPINES ST 43,TAP,0,0,0,0,0,48,0,0,0,0,0,0,east,48,0
1.3637249,103.9520607,495D,TAMPINES ST 43,TAP,0,0,0,0,0,48,0,0,0,0,0,0,east,48,0
1.3641439,103.9524007,495E,TAMPINES ST 43,TAP,0,0,0,0,0,60,0,0,0,0,0,0,east,60,0
1.3644523,103.9528766,495F,TAMPINES ST 43,TAP,0,0,0,0,0,60,0,0,0,0,0,0,east,60,0
1.3615524,103.9510862,496B,TAMPINES ST 43,TAP,0,0,0,36,48,0,0,0,0,0,0,0,east,84,0
1.3621063,103.9502703,496C,TAMPINES ST 43,TAP,0,0,0,24,72,0,0,0,0,0,0,0,east,96,0
1.3616112,103.9504289,496D,TAMPINES AVE 9,TAP,0,0,0,0,96,0,0,0,0,0,0,0,east,96,0
1.3611206,103.949817,496E,TAMPINES AVE 9,TAP,0,0,0,24,72,0,0,0,0,0,0,0,east,96,0
1.3606046,103.9504063,496F,TAMPINES AVE 9,TAP,0,0,0,0,48,0,0,0,0,0,0,0,east,48,0
1.3607106,103.9504946,496G,TAMPINES AVE 9,TAP,0,0,0,60,24,0,0,0,0,0,0,0,east,84,0
1.3593667,103.958588,497A,TAMPINES ST 45,TAP,0,0,0,0,14,43,0,0,0,0,0,0,east,57,0
1.3586014,103.9579987,497B,TAMPINES ST 45,TAP,0,0,0,62,36,0,0,0,0,0,0,0,east,98,0
1.3582685,103.958588,497C,TAMPINES ST 45,TAP,0,0,0,62,36,0,0,0,0,0,0,0,east,98,0
1.358851,103.9591319,497D,TAMPINES ST 45,TAP,0,0,0,0,14,43,0,0,0,0,0,0,east,57,0
1.35973,103.9590413,497F,TAMPINES ST 45,TAP,0,0,0,0,14,43,0,0,0,0,0,0,east,57,0
1.360312,103.9596759,497G,TAMPINES ST 45,TAP,0,0,0,62,36,0,0,0,0,0,0,0,east,98,0
1.3597974,103.9600385,497H,TAMPINES ST 45,TAP,0,0,0,62,36,0,0,0,0,0,0,0,east,98,0
1.3592149,103.9594946,497J,TAMPINES ST 45,TAP,0,0,0,0,14,43,0,0,0,0,0,0,east,57,0
1.348725,103.7245304,498,JURONG WEST ST 41,JW,0,0,63,10,0,0,0,0,0,0,0,0,west,73,0
1.36169,103.957859,498A,TAMPINES ST 45,TAP,0,0,0,28,28,14,0,0,0,0,0,0,east,70,0
1.3610514,103.958546,498B,TAMPINES ST 45,TAP,0,0,0,30,28,14,0,0,0,0,0,0,east,72,0
1.361105,103.959508,498D,TAMPINES ST 45,TAP,0,0,0,30,28,14,0,0,0,0,0,0,east,72,0
1.36156,103.959052,498E,TAMPINES ST 45,TAP,0,0,0,32,28,14,0,0,0,0,0,0,east,74,0
1.361906,103.958585,498F,TAMPINES ST 45,TAP,0,0,0,32,28,14,0,0,0,0,0,0,east,74,0
1.362376,103.958136,498G,TAMPINES ST 45,TAP,0,0,0,32,28,14,0,0,0,0,0,0,east,74,0
1.362981,103.957455,498H,TAMPINES ST 45,TAP,0,0,0,32,28,14,0,0,0,0,0,0,east,74,0
1.363309,103.956916,498J,TAMPINES ST 45,TAP,0,0,0,30,28,14,0,0,0,0,0,0,east,72,0
1.362396,103.957296,498L,TAMPINES ST 45,TAP,0,0,0,30,28,14,0,0,0,0,0,0,east,72,0
1.36169,103.957859,498M,TAMPINES ST 45,TAP,0,0,0,28,28,14,0,0,0,0,0,0,east,70,0
1.3484485,103.7252201,499,JURONG WEST ST 41,JW,0,25,0,0,0,0,0,207,0,0,0,0,west,232,0
1.3592121,103.9562951,499A,TAMPINES AVE 9,TAP,0,97,22,0,0,0,0,0,0,0,0,0,east,119,0
1.3588753,103.9563219,499B,TAMPINES AVE 9,TAP,0,64,44,0,0,0,0,0,0,0,0,0,east,108,0
1.3587962,103.9559815,499C,TAMPINES AVE 9,TAP,0,0,0,0,0,0,0,0,131,97,0,0,east,0,228
1.2811595,103.8433188,5,BANDA ST,CT,0,0,0,0,0,0,0,0,430,0,0,0,central,0,430
1.3044304,103.864879,5,BEACH RD,KWN,0,0,0,0,0,0,0,0,336,0,0,0,central,0,336
1.3220634,103.9342678,5,BEDOK STH AVE 2,BD,0,0,0,104,0,0,0,0,0,0,0,0,east,104,0
1.316755,103.8604412,5,BOON KENG RD,KWN,0,0,0,41,67,0,0,0,0,0,0,0,central,108,0
1.3887838,103.986908,5,CHANGI VILLAGE RD,PRC,0,0,74,0,1,0,0,0,0,0,0,0,east,75,0
1.292287,103.827649,5,DELTA AVE,BM,0,0,0,168,0,0,0,0,0,0,0,0,central,168,0
1.3040211,103.7827329,5,DOVER CRES,QT,0,0,130,26,0,0,0,0,0,0,0,0,central,156,0
1.276695,103.8394141,5,EVERTON PK,BM,0,0,60,0,34,0,0,0,0,0,0,0,central,94,0
1.3164599,103.8073178,5,FARRER RD,BT,0,0,0,0,76,0,0,0,0,0,0,0,central,76,0
1.312624,103.7883466,5,GHIM MOH RD,QT,0,0,212,0,6,0,0,0,0,0,0,0,central,218,0
1.3125517,103.8966141,5,HAIG RD,GL,0,0,0,120,0,0,0,0,0,0,0,0,central,120,0
1.3075308,103.7962242,5,HOLLAND CL,QT,0,0,0,48,54,0,0,0,0,0,0,0,central,102,0
1.3015525,103.8839963,5,JLN BATU,KWN,0,0,100,10,0,0,0,0,0,0,0,0,central,110,0
1.2878246,103.8378613,5,JLN MINYAK,CT,0,0,0,0,0,0,0,0,0,132,11,0,central,0,143
1.3385964,103.8558212,5,LOR 7 TOA PAYOH,TP,0,0,0,0,0,0,0,0,257,0,0,0,central,0,257
1.3500532,103.8768157,5,LOR LEW LIAN,SGN,0,0,124,0,3,0,0,0,0,0,0,0,northeast,127,0
1.3045825,103.9173445,5,MARINE TER,MP,0,0,142,0,6,0,0,0,0,0,0,0,central,148,0
1.4394594,103.7750008,5,MARSILING DR,WL,0,0,0,102,0,0,0,0,0,0,0,0,north,102,0
1.3071879,103.8829033,5,PINE CL,GL,0,0,0,24,71,0,0,0,0,0,0,0,central,95,0
1.3233431,103.8597152,5,ST. GEORGE'S LANE,KWN,0,0,77,33,0,0,0,0,0,0,0,0,central,110,0
1.3821154,103.7534911,5,TECK WHYE AVE,CCK,0,0,72,48,0,0,0,0,0,0,0,0,west,120,0
1.2788063,103.8192261,5,TELOK BLANGAH CRES,BM,0,0,136,0,7,0,0,0,0,0,0,0,central,143,0
1.2762569,103.8429313,5,TG PAGAR PLAZA,CT,0,0,164,0,2,0,0,0,0,0,0,0,central,166,0
1.3381784,103.7746733,5,TOH YI DR,BT,0,0,0,72,60,0,0,0,0,0,0,0,central,132,0
1.3337035,103.879825,5,UPP ALJUNIED LANE,TP,0,0,96,3,0,0,0,0,0,0,0,0,central,99,0
1.4406998,103.7765983,5A,MARSILING DR,WL,0,0,0,102,59,0,0,0,0,0,0,0,north,161,0
1.3134277,103.8734187,5A,UPP BOON KENG RD,KWN,0,0,192,48,0,0,0,0,0,0,0,0,central,240,0
1.3010593,103.7971055,50,C'WEALTH DR,QT,0,0,106,133,39,0,0,0,0,0,0,0,central,278,0
1.3293183,103.9225179,50,CHAI CHEE ST,BD,0,0,218,44,1,0,0,0,0,0,0,0,east,263,0
1.3249509,103.8857179,50,CIRCUIT RD,GL,0,0,112,4,0,0,0,0,0,0,0,0,central,116,0
1.3132225,103.8509279,50,DORSET RD,KWN,0,0,148,22,0,3,0,0,0,0,0,0,central,173,0
1.2898051,103.8268338,50,HAVELOCK RD,BM,0,28,0,0,0,0,0,0,0,68,0,0,central,28,68
1.2876985,103.8110754,50,HOY FATT RD,BM,0,0,0,74,58,0,0,0,0,0,0,0,central,132,0
1.3277346,103.8563859,50,JLN BAHAGIA,KWN,0,0,6,0,0,0,0,0,0,0,0,0,central,6,0
1.33707,103.8526491,50,LOR 5 TOA PAYOH,TP,0,0,0,0,114,0,0,0,0,0,0,0,central,114,0
1.2841556,103.8304773,50,MOH GUAN TER,BM,0,0,20,2,0,0,0,0,0,0,0,0,central,22,0
1.3165098,103.8783809,50,SIMS DR,GL,0,0,0,0,96,0,0,0,0,0,0,0,central,96,0
1.2969814,103.8037577,50,STIRLING RD,QT,0,0,8,0,0,0,0,0,0,0,0,0,central,8,0
1.2938915,103.8086755,50,STRATHMORE AVE,QT,0,0,0,147,29,0,0,0,0,0,0,0,central,176,0
1.3205935,103.7378317,50,TEBAN GDNS RD,JE,0,0,0,0,0,72,0,0,0,0,0,0,west,72,0
1.2730871,103.8100803,50,TELOK BLANGAH DR,BM,0,0,0,168,0,0,0,0,0,0,0,0,central,168,0
1.376168,103.9460415,500,PASIR RIS ST 52,PRC,0,0,0,0,0,65,0,0,0,0,0,0,east,65,0
1.3748147,103.8757737,500,SERANGOON NTH AVE 4,SGN,0,0,0,0,76,0,0,0,0,0,0,0,northeast,76,0
1.3759816,103.8488444,501,ANG MO KIO AVE 5,AMK,0,0,0,16,94,0,0,0,0,0,0,0,northeast,110,0
1.3312025,103.9311212,501,BEDOK NTH ST 3,BD,0,0,232,0,1,0,0,0,0,0,0,0,east,233,0
1.348388,103.849097,501,BISHAN ST 11,BH,0,0,0,42,10,0,0,0,0,0,0,0,central,52,0
1.3514774,103.7550335,501,BT BATOK ST 52,BB,0,0,71,29,1,0,0,0,0,0,0,0,west,101,0
1.3894906,103.7431041,501,CHOA CHU KANG ST 51,CCK,0,0,0,13,65,0,0,0,0,0,0,0,west,78,0
1.3721664,103.8868958,501,HOUGANG AVE 8,HG,0,0,90,54,1,0,0,0,0,0,0,0,northeast,145,0
1.3834286,103.7669796,501,JELAPANG RD,BP,0,0,0,126,54,0,0,0,0,0,0,0,west,180,0
1.3500718,103.719164,501,JURONG WEST ST 51,JW,0,0,33,0,0,1,0,0,0,0,0,0,west,34,0
1.3760148,103.9464058,501,PASIR RIS ST 52,PRC,0,0,0,0,0,52,0,0,0,0,0,0,east,52,0
1.3743005,103.8760002,501,SERANGOON NTH AVE 4,SGN,0,0,0,0,76,0,0,0,0,0,0,0,northeast,76,0
1.3548409,103.9458417,501,TAMPINES CTRL 1,TAP,0,0,0,34,6,0,0,0,0,0,0,0,east,40,0
1.3113986,103.7589225,501,WEST COAST DR,CL,0,0,4,0,0,0,0,0,0,0,2,0,west,4,2
1.4328637,103.7919684,501,WOODLANDS DR 14,WL,0,0,0,18,40,0,0,0,0,0,0,0,north,58,0
1.451679,103.8207431,501A,WELLINGTON CIRCLE,SB,0,0,0,44,76,0,0,0,0,0,0,0,north,120,0
1.4167788,103.8404463,501A,YISHUN ST 51,YS,0,0,48,24,0,0,0,0,0,0,0,0,north,72,0
1.4521332,103.8214902,501B,WELLINGTON CIRCLE,SB,0,0,0,33,77,0,0,0,0,0,0,0,north,110,0
1.4169336,103.840506,501B,YISHUN ST 51,YS,0,0,0,35,34,0,0,0,0,0,0,0,north,69,0
1.451691,103.8217619,501C,WELLINGTON CIRCLE,SB,0,0,0,47,66,0,0,0,0,0,0,0,north,113,0
1.4510263,103.8223959,501D,WELLINGTON CIRCLE,SB,0,0,0,0,0,77,0,0,0,0,0,0,north,77,0
1.3758291,103.8498409,502,ANG MO KIO AVE 5,AMK,0,0,134,20,2,1,0,0,0,0,0,0,northeast,157,0
1.331641,103.9312118,502,BEDOK NTH ST 3,BD,0,0,234,0,0,0,0,0,0,0,0,0,east,234,0
1.3485995,103.8483454,502,BISHAN ST 11,BH,0,0,0,13,7,0,0,0,0,0,0,0,central,20,0
1.3891221,103.7434209,502,CHOA CHU KANG ST 51,CCK,0,0,0,0,54,0,0,0,0,0,0,0,west,54,0
1.3727349,103.8868168,502,HOUGANG AVE 8,HG,0,0,0,62,32,0,0,0,0,0,0,0,northeast,94,0
1.3840167,103.766708,502,JELAPANG RD,BP,0,0,0,132,54,0,0,0,0,0,0,0,west,186,0
1.3504465,103.7181955,502,JURONG WEST AVE 1,JW,0,0,24,0,0,0,0,0,0,0,0,0,west,24,0
1.3754779,103.945987,502,PASIR RIS ST 52,PRC,0,0,0,0,0,65,0,0,0,0,0,0,east,65,0
1.3747938,103.8762041,502,SERANGOON NTH AVE 4,SGN,0,0,0,0,76,0,0,0,0,0,0,0,northeast,76,0
1.3563708,103.9451712,502,TAMPINES CTRL 1,TAP,0,0,0,10,6,0,0,0,0,0,0,0,east,16,0
1.4332317,103.7917873,502,WOODLANDS DR 14,WL,0,0,0,0,40,0,0,0,0,0,0,0,north,40,0
1.4511253,103.8212412,502A,WELLINGTON CIRCLE,SB,0,0,0,0,0,77,0,0,0,0,0,0,north,77,0
1.4333079,103.7913346,502A,WOODLANDS DR 14,WL,0,0,0,54,9,0,0,0,0,0,0,0,north,63,0
1.4165297,103.8400963,502A,YISHUN ST 51,YS,0,0,48,84,0,0,0,0,0,0,0,0,north,132,0
1.4167275,103.8414856,502B,YISHUN ST 51,YS,0,0,0,24,72,0,0,0,0,0,0,0,north,96,0
1.4165297,103.8400963,502C,YISHUN ST 51,YS,0,0,0,60,36,0,0,0,0,0,0,0,north,96,0
1.4173042,103.8407825,502D,YISHUN ST 51,YS,0,0,0,47,34,0,0,0,0,0,0,0,north,81,0
1.3754681,103.848935,503,ANG MO KIO AVE 5,AMK,0,0,172,22,1,1,0,0,0,0,0,0,northeast,196,0
1.3314692,103.9324581,503,BEDOK NTH ST 3,BD,0,0,228,0,3,0,0,0,0,0,0,0,east,231,0
1.3489574,103.8480291,503,BISHAN ST 11,BH,0,0,0,35,5,0,0,0,0,0,0,0,central,40,0
1.3515578,103.7539472,503,BT BATOK ST 52,BB,0,0,71,29,1,0,0,0,0,0,0,0,west,101,0
1.3883947,103.7424253,503,CHOA CHU KANG ST 51,CCK,0,0,0,0,91,0,0,0,0,0,0,0,west,91,0
1.373719,103.887598,503,HOUGANG AVE 8,HG,0,0,0,62,32,0,0,0,0,0,0,0,northeast,94,0
1.3845315,103.7664364,503,JELAPANG RD,BP,0,0,0,0,0,132,0,0,0,0,0,0,west,132,0
1.3500085,103.717924,503,JURONG WEST AVE 1,JW,0,0,23,0,0,0,0,0,0,0,0,0,west,23,0
1.3757191,103.9454658,503,PASIR RIS ST 52,PRC,0,0,0,0,0,62,0,0,0,0,0,0,east,62,0
1.374019,103.876488,503,SERANGOON NTH AVE 4,SGN,0,0,0,4,4,0,0,0,0,0,0,0,northeast,8,0
1.3564777,103.9456697,503,TAMPINES CTRL 1,TAP,0,0,0,104,13,0,0,0,0,0,0,0,east,117,0
1.4325723,103.7916062,503,WOODLANDS DR 14,WL,0,0,0,18,49,0,0,0,0,0,0,0,north,67,0
1.4505169,103.8216714,503A,CANBERRA LINK,SB,0,0,0,0,0,84,0,0,0,0,0,0,north,84,0
1.4504412,103.8220337,503B,CANBERRA LINK,SB,0,0,0,48,72,0,0,0,0,0,0,0,north,120,0
1.4505841,103.8226676,503C,CANBERRA LINK,SB,0,0,0,48,72,0,0,0,0,0,0,0,north,120,0
1.3748087,103.848935,504,ANG MO KIO AVE 8,AMK,0,0,130,20,2,3,0,0,0,0,0,0,northeast,155,0
1.3318724,103.9323222,504,BEDOK NTH ST 3,BD,0,0,230,0,2,0,0,0,0,0,0,0,east,232,0
1.3519793,103.7551236,504,BT BATOK ST 52,BB,0,0,108,0,1,0,0,0,0,0,0,0,west,109,0
1.3891451,103.7426289,504,CHOA CHU KANG ST 51,CCK,0,0,0,61,37,0,0,0,0,0,0,0,west,98,0
1.3734591,103.888187,504,HOUGANG AVE 8,HG,0,0,0,62,32,0,0,0,0,0,0,0,northeast,94,0
1.3846114,103.7670046,504,JELAPANG RD,BP,0,0,0,56,58,0,0,0,0,0,0,0,west,114,0
1.3495929,103.718993,504,JURONG WEST ST 51,JW,0,0,35,0,0,0,0,0,0,0,0,0,west,35,0
1.3761262,103.9447406,504,PASIR RIS ST 52,PRC,0,0,0,0,0,82,0,0,0,0,0,0,east,82,0
1.3735489,103.8761135,504,SERANGOON NTH AVE 4,SGN,0,0,0,0,76,0,0,0,0,0,0,0,northeast,76,0
1.4329409,103.7913346,504,WOODLANDS DR 14,WL,0,0,0,29,60,0,0,0,0,0,0,0,north,89,0
1.4513637,103.823894,504A,MONTREAL DR,SB,0,0,0,0,0,84,0,0,0,0,0,0,north,84,0
1.4180172,103.844134,504A,YISHUN ST 51,YS,0,0,24,53,10,0,0,0,0,0,0,0,north,87,0
1.4510207,103.8233016,504B,MONTREAL DR,SB,0,0,0,51,72,0,0,0,0,0,0,0,north,123,0
1.4177266,103.8439559,504B,YISHUN ST 51,YS,0,0,24,35,48,0,0,0,0,0,0,0,north,107,0
1.450212,103.8234827,504C,CANBERRA LINK,SB,0,0,0,36,84,0,0,0,0,0,0,0,north,120,0
1.4181684,103.8434094,504C,YISHUN ST 51,YS,0,0,0,59,48,0,0,0,0,0,0,0,north,107,0
1.4506496,103.8239356,504D,MONTREAL DR,SB,0,0,0,48,72,0,0,0,0,0,0,0,north,120,0
1.4182345,103.8445869,504D,YISHUN ST 51,YS,0,0,0,59,48,0,0,0,0,0,0,0,north,107,0
1.3748745,103.8502032,505,ANG MO KIO AVE 8,AMK,0,0,117,21,1,2,0,0,0,0,0,0,northeast,141,0
1.331848,103.9333872,505,BEDOK NTH AVE 3,BD,0,0,0,0,96,0,0,0,0,0,0,0,east,96,0
1.3519153,103.7536754,505,BT BATOK ST 52,BB,0,0,107,0,2,0,0,0,0,0,0,0,west,109,0
1.389056,103.742199,505,CHOA CHU KANG ST 51,CCK,0,0,0,46,39,0,0,0,0,0,0,0,west,85,0
1.3732156,103.8875301,505,HOUGANG AVE 8,HG,0,0,8,8,0,0,0,0,0,0,0,0,northeast,16,0
1.3842324,103.7674322,505,JELAPANG RD,BP,0,0,0,131,50,0,0,0,0,0,0,0,west,181,0
1.37671,103.9451032,505,PASIR RIS ST 52,PRC,0,0,0,0,0,65,0,0,0,0,0,0,east,65,0
1.3733997,103.8765665,505,SERANGOON NTH AVE 4,SGN,0,0,0,0,76,0,0,0,0,0,0,0,northeast,76,0
1.3554923,103.9451712,505,TAMPINES CTRL 1,TAP,0,0,0,83,16,0,0,0,0,0,0,0,east,99,0
1.312326,103.759941,505,WEST COAST DR,CL,0,0,3,0,0,0,0,0,0,0,0,0,west,3,0
1.4321347,103.7911535,505,WOODLANDS DR 14,WL,0,0,0,18,40,0,0,0,0,0,0,0,north,58,0
1.4188202,103.8447681,505A,YISHUN ST 51,YS,0,0,36,47,10,0,0,0,0,0,0,0,north,93,0
1.4184406,103.8446513,505B,YISHUN ST 51,YS,0,0,24,35,48,0,0,0,0,0,0,0,north,107,0
1.4192636,103.8442246,505C,YISHUN ST 51,YS,0,0,0,59,48,0,0,0,0,0,0,0,north,107,0
1.4189346,103.8443714,505D,YISHUN ST 51,YS,0,0,0,71,48,0,0,0,0,0,0,0,north,119,0
1.3743701,103.8487538,506,ANG MO KIO AVE 8,AMK,0,0,126,22,2,1,0,0,0,0,0,0,northeast,151,0
1.3322117,103.9337498,506,BEDOK NTH AVE 3,BD,0,0,0,0,96,0,0,0,0,0,0,0,east,96,0
1.3491697,103.8492973,506,BISHAN ST 11,BH,0,0,0,42,14,0,0,0,0,0,0,0,central,56,0
1.352186,103.7546529,506,BT BATOK ST 52,BB,0,0,110,0,0,0,0,0,0,0,0,0,west,110,0
1.389056,103.742199,506,CHOA CHU KANG ST 51,CCK,0,0,0,22,48,0,0,0,0,0,0,0,west,70,0
1.3728214,103.8876207,506,HOUGANG AVE 8,HG,0,0,0,114,0,0,0,0,0,0,0,0,northeast,114,0
1.3870152,103.7679754,506,JELAPANG RD,BP,0,0,0,78,30,0,0,0,0,0,0,0,west,108,0
